# Matter power spectrum P(k) at redshift z=0 for k=1.37159e-05 to 993.25 h/Mpc, number of wavenumbers equal to 592. Normalized to sigma8=0.8288, produced by VGP using CLASS (installed by CMB). k (h/Mpc)  P (Mpc/h)^3:
7.889667e+01 2.3076875695e-03
9.932502e+01 1.2316810398e-03
1.250428e+02 6.5449634345e-04
1.574195e+02 3.4608537981e-04
1.981795e+02 1.8206241612e-04
2.494932e+02 9.5034419606e-05
3.140933e+02 4.9135848077e-05
3.954200e+02 2.5088698098e-05
4.978043e+02 1.2618254638e-05
6.266985e+02 6.2448916941e-06
7.889667e+02 3.0523943689e-06
9.932502e+02 1.4873695565e-06
